timestamp,task_id,operator_id,machine_id,avg_distance_5min,min_distance_5min,distance_trend_5min,proximity_rate_5min,avg_speed_5min,seatbelt_off_rate_5min,idle_rate_5min,machine_health_score,site_traffic_density,visibility_pct,ambient_temp_c,hazard_next_5min
2026-08-28 19:24:00,TSK-00131,OP-013,MC-001,34.96,22.5,-22.8,0.0,10.14,0.0,0.0,60.2,High,16.8,29.5,0
2026-08-28 19:25:00,TSK-00131,OP-013,MC-001,31.58,22.5,-1.9,0.0,9.1,0.0,0.0,60.2,High,16.8,29.5,0
2026-08-28 19:26:00,TSK-00131,OP-013,MC-001,29.64,22.5,-16.0,0.0,8.42,0.0,0.0,60.2,High,16.8,29.5,0
2026-08-28 19:27:00,TSK-00131,OP-013,MC-001,28.22,22.5,11.4,0.0,7.82,0.0,0.0,60.2,High,16.8,29.5,0
2026-08-28 19:28:00,TSK-00131,OP-013,MC-001,28.74,25.0,-1.8,0.0,6.96,0.0,0.0,60.2,High,16.8,29.5,0
2026-08-28 19:29:00,TSK-00131,OP-013,MC-001,31.02,25.0,5.5,0.0,8.18,0.0,0.0,60.2,High,16.8,29.5,0
2026-08-28 19:30:00,TSK-00131,OP-013,MC-001,31.14,25.0,8.4,0.0,8.24,0.0,0.0,60.2,High,16.8,29.5,0
2026-08-28 19:31:00,TSK-00131,OP-013,MC-001,31.08,24.7,-9.2,0.0,7.78,0.0,0.0,60.2,High,16.8,29.5,0
2026-08-28 19:32:00,TSK-00131,OP-013,MC-001,34.1,24.7,23.9,0.0,8.3,0.0,0.0,60.2,High,16.8,29.5,0
2026-08-28 19:33:00,TSK-00131,OP-013,MC-001,32.44,16.8,-21.5,0.0,7.64,0.0,0.0,60.2,High,16.8,29.5,0
2026-08-28 19:34:00,TSK-00131,OP-013,MC-001,30.2,16.8,-6.3,0.0,6.38,0.0,0.0,60.2,High,16.8,29.5,0
2026-08-28 19:35:00,TSK-00131,OP-013,MC-001,31.06,16.8,13.0,0.0,7.28,0.0,0.0,60.2,High,16.8,29.5,0
2026-08-28 19:36:00,TSK-00131,OP-013,MC-001,30.98,16.8,-24.7,0.0,6.84,0.0,0.0,60.2,High,16.8,29.5,0
2026-08-28 19:37:00,TSK-00131,OP-013,MC-001,24.72,16.8,0.9,0.0,6.32,0.0,0.0,60.2,High,16.8,29.5,0
2026-08-28 19:38:00,TSK-00131,OP-013,MC-001,25.34,17.7,-7.2,0.0,6.62,0.0,0.0,60.2,High,16.8,29.5,0
2026-08-28 19:39:00,TSK-00131,OP-013,MC-001,26.9,17.7,-2.8,0.0,6.62,0.0,0.0,60.2,High,16.8,29.5,0
2026-08-28 19:40:00,TSK-00131,OP-013,MC-001,25.82,17.7,8.0,0.0,5.96,0.0,0.0,60.2,High,16.8,29.5,0
2026-08-28 19:41:00,TSK-00131,OP-013,MC-001,27.32,17.7,14.1,0.0,7.86,0.0,0.0,60.2,High,16.8,29.5,0
2026-08-28 19:42:00,TSK-00131,OP-013,MC-001,30.12,19.9,11.8,0.0,8.22,0.0,0.0,60.2,High,16.8,29.5,0
2026-08-28 19:43:00,TSK-00131,OP-013,MC-001,33.36,31.7,1.2,0.0,6.86,0.0,0.2,60.2,High,16.8,29.5,0
2026-08-28 19:44:00,TSK-00131,OP-013,MC-001,29.52,15.7,-16.6,0.0,6.92,0.0,0.2,60.2,High,16.8,29.5,0
2026-08-28 19:45:00,TSK-00131,OP-013,MC-001,32.32,15.7,14.5,0.0,7.9,0.0,0.2,60.2,High,16.8,29.5,0
2026-08-28 19:46:00,TSK-00131,OP-013,MC-001,30.14,15.7,-10.8,0.0,7.28,0.0,0.2,60.2,High,16.8,29.5,0
2026-08-28 19:47:00,TSK-00131,OP-013,MC-001,29.26,15.7,-8.8,0.0,7.8,0.0,0.2,60.2,High,16.8,29.5,0
2026-08-28 19:48:00,TSK-00131,OP-013,MC-001,29.46,15.7,21.4,0.0,9.82,0.0,0.0,60.2,High,16.8,29.5,0
2026-08-28 19:49:00,TSK-00131,OP-013,MC-001,31.76,20.9,-19.1,0.0,9.78,0.0,0.0,60.2,High,16.8,29.5,0
2026-08-28 19:50:00,TSK-00131,OP-013,MC-001,28.44,20.9,8.8,0.0,9.72,0.0,0.0,60.2,High,16.8,29.5,0
2026-08-28 19:51:00,TSK-00131,OP-013,MC-001,27.78,17.6,-9.7,0.0,8.3,0.0,0.0,60.2,High,16.8,29.5,0
2026-08-28 19:52:00,TSK-00131,OP-013,MC-001,26.24,17.6,-17.5,0.0,6.18,0.0,0.2,60.2,High,16.8,29.5,0
2026-08-28 19:53:00,TSK-00131,OP-013,MC-001,22.18,16.8,-10.4,0.0,6.36,0.0,0.2,60.2,High,16.8,29.5,0
2026-08-28 19:54:00,TSK-00131,OP-013,MC-001,22.98,16.8,1.5,0.0,6.94,0.0,0.2,60.2,High,16.8,29.5,0
2026-08-28 19:55:00,TSK-00131,OP-013,MC-001,23.5,16.8,14.7,0.0,6.56,0.0,0.2,60.2,High,16.8,29.5,0
2026-08-28 19:56:00,TSK-00131,OP-013,MC-001,26.36,16.8,12.3,0.0,7.26,0.0,0.2,60.2,High,16.8,29.5,0
2026-08-28 19:57:00,TSK-00131,OP-013,MC-001,28.48,16.8,13.4,0.0,8.5,0.0,0.0,60.2,High,16.8,29.5,0
2026-08-28 19:58:00,TSK-00131,OP-013,MC-001,32.08,30.2,3.6,0.0,8.22,0.0,0.0,60.2,High,16.8,29.5,0
2026-08-28 19:59:00,TSK-00131,OP-013,MC-001,34.04,30.2,8.7,0.0,6.88,0.0,0.0,60.2,High,16.8,29.5,0
2026-08-28 20:00:00,TSK-00131,OP-013,MC-001,29.04,7.3,-24.6,0.0,7.44,0.0,0.0,60.2,High,16.8,29.5,0
2026-08-28 20:01:00,TSK-00131,OP-013,MC-001,31.02,7.3,11.6,0.0,7.18,0.0,0.0,60.2,High,16.8,29.5,0
2026-08-28 20:02:00,TSK-00131,OP-013,MC-001,30.88,7.3,-5.3,0.0,6.76,0.0,0.0,60.2,High,16.8,29.5,0
2026-08-28 20:03:00,TSK-00131,OP-013,MC-001,31.78,7.3,-1.7,0.0,7.26,0.0,0.0,60.2,High,16.8,29.5,0
2026-08-28 20:04:00,TSK-00131,OP-013,MC-001,27.18,7.3,10.7,0.0,8.6,0.0,0.0,60.2,High,16.8,29.5,0
2026-08-28 20:05:00,TSK-00131,OP-013,MC-001,31.14,18.0,-14.7,0.0,9.92,0.0,0.0,60.2,High,16.8,29.5,0
2026-08-28 20:06:00,TSK-00131,OP-013,MC-001,28.32,18.0,-1.8,0.0,10.76,0.0,0.0,60.2,High,16.8,29.5,0
2026-08-28 20:07:00,TSK-00131,OP-013,MC-001,28.56,18.0,-8.6,0.0,10.3,0.0,0.0,60.2,High,16.8,29.5,0
2026-08-28 20:08:00,TSK-00131,OP-013,MC-001,26.98,18.0,13.4,0.0,8.82,0.0,0.0,60.2,High,16.8,29.5,0
2026-08-28 20:09:00,TSK-00131,OP-013,MC-001,26.7,16.6,-10.5,0.0,8.68,0.0,0.0,60.2,High,16.8,29.5,0
2026-08-28 20:10:00,TSK-00131,OP-013,MC-001,27.5,16.6,3.4,0.0,7.5,0.0,0.0,60.2,High,16.8,29.5,0
2026-08-28 20:11:00,TSK-00131,OP-013,MC-001,24.82,14.3,-16.4,0.0,7.6,0.0,0.0,60.2,High,16.8,29.5,0
2026-08-28 20:12:00,TSK-00131,OP-013,MC-001,25.56,14.3,3.0,0.0,9.12,0.0,0.0,60.2,High,16.8,29.5,0
2026-08-28 20:13:00,TSK-00131,OP-013,MC-001,24.64,14.3,10.2,0.0,8.9,0.0,0.0,60.2,High,16.8,29.5,0
2026-08-28 20:14:00,TSK-00131,OP-013,MC-001,26.92,14.3,-3.1,0.0,9.24,0.0,0.0,60.2,High,16.8,29.5,0
2026-08-28 20:15:00,TSK-00131,OP-013,MC-001,26.16,14.3,13.0,0.0,9.44,0.0,0.0,60.2,High,16.8,29.5,0
2026-08-28 20:16:00,TSK-00131,OP-013,MC-001,25.48,10.9,-23.5,0.0,8.64,0.0,0.0,60.2,High,16.8,29.5,0
2026-08-28 20:17:00,TSK-00131,OP-013,MC-001,22.3,10.9,-8.3,0.0,8.08,0.0,0.0,60.2,High,16.8,29.5,0
2026-08-28 20:18:00,TSK-00131,OP-013,MC-001,24.88,10.9,11.7,0.0,10.12,0.0,0.0,60.2,High,16.8,29.5,0
2026-08-28 20:19:00,TSK-00131,OP-013,MC-001,26.9,10.9,10.8,0.0,10.02,0.0,0.0,60.2,High,16.8,29.5,0
2026-08-28 20:20:00,TSK-00131,OP-013,MC-001,29.42,10.9,29.0,0.0,9.12,0.0,0.0,60.2,High,16.8,29.5,0
2026-08-28 20:21:00,TSK-00131,OP-013,MC-001,35.48,18.5,22.7,0.0,10.74,0.0,0.0,60.2,High,16.8,29.5,0
2026-08-28 20:22:00,TSK-00131,OP-013,MC-001,34.56,13.9,-25.8,0.0,9.82,0.0,0.0,60.2,High,16.8,29.5,0
2026-08-28 20:23:00,TSK-00131,OP-013,MC-001,29.58,13.9,-23.3,0.0,7.7,0.0,0.0,60.2,High,16.8,29.5,0
2026-08-28 20:24:00,TSK-00131,OP-013,MC-001,29.14,13.9,-4.0,0.0,6.88,0.0,0.0,60.2,High,16.8,29.5,0
2026-08-28 20:25:00,TSK-00131,OP-013,MC-001,27.32,13.9,-10.4,0.0,7.08,0.0,0.0,60.2,High,16.8,29.5,0
2026-08-28 20:26:00,TSK-00131,OP-013,MC-001,27.02,13.9,25.8,0.0,5.74,0.0,0.0,60.2,High,16.8,29.5,0
2026-08-28 20:27:00,TSK-00131,OP-013,MC-001,29.48,14.8,11.4,0.0,6.58,0.0,0.0,60.2,High,16.8,29.5,0
2026-08-28 20:28:00,TSK-00131,OP-013,MC-001,29.86,16.7,-19.2,0.0,7.86,0.0,0.0,60.2,High,16.8,29.5,0
2026-08-28 20:29:00,TSK-00131,OP-013,MC-001,31.68,16.7,14.2,0.0,8.36,0.0,0.0,60.2,High,16.8,29.5,0
2026-08-28 20:30:00,TSK-00131,OP-013,MC-001,31.0,16.7,-12.3,0.0,8.2,0.0,0.0,60.2,High,16.8,29.5,0
2026-08-28 20:31:00,TSK-00131,OP-013,MC-001,28.52,16.7,1.1,0.0,8.04,0.0,0.0,60.2,High,16.8,29.5,0
2026-08-28 20:32:00,TSK-00131,OP-013,MC-001,30.32,16.7,18.5,0.0,8.92,0.0,0.0,60.2,High,16.8,29.5,0
2026-08-28 20:33:00,TSK-00131,OP-013,MC-001,32.48,27.3,-17.5,0.0,7.44,0.0,0.0,60.2,High,16.8,29.5,0
2026-08-28 20:34:00,TSK-00131,OP-013,MC-001,30.34,27.3,6.9,0.0,8.64,0.0,0.0,60.2,High,16.8,29.5,0
2026-08-28 20:35:00,TSK-00131,OP-013,MC-001,29.9,25.2,-2.1,0.0,8.82,0.0,0.0,60.2,High,16.8,29.5,0
2026-08-28 20:36:00,TSK-00131,OP-013,MC-001,31.46,25.2,-0.1,0.0,8.7,0.0,0.0,60.2,High,16.8,29.5,0
2026-08-28 20:37:00,TSK-00131,OP-013,MC-001,29.58,25.2,-1.7,0.0,8.4,0.0,0.0,60.2,High,16.8,29.5,0
2026-08-28 20:38:00,TSK-00131,OP-013,MC-001,32.94,25.2,10.0,0.0,7.94,0.0,0.2,60.2,High,16.8,29.5,0
2026-08-28 20:39:00,TSK-00131,OP-013,MC-001,33.9,25.2,13.9,0.0,5.96,0.0,0.2,60.2,High,16.8,29.5,0
2026-08-28 20:40:00,TSK-00131,OP-013,MC-001,35.74,25.8,-0.7,0.0,6.26,0.0,0.2,60.2,High,16.8,29.5,0
2026-08-28 20:41:00,TSK-00131,OP-013,MC-001,35.8,25.8,9.6,0.0,7.5,0.0,0.2,60.2,High,16.8,29.5,0
2026-08-28 20:42:00,TSK-00131,OP-013,MC-001,38.08,34.4,-7.1,0.0,7.58,0.0,0.2,60.2,High,16.8,29.5,0
2026-08-28 20:43:00,TSK-00131,OP-013,MC-001,34.18,24.8,-14.3,0.0,8.54,0.0,0.0,60.2,High,16.8,29.5,0
2026-08-28 20:44:00,TSK-00131,OP-013,MC-001,31.36,24.8,-9.4,0.0,9.42,0.0,0.0,60.2,High,16.8,29.5,0
2026-08-28 20:45:00,TSK-00131,OP-013,MC-001,29.36,24.4,-11.0,0.0,8.22,0.0,0.0,60.2,High,16.8,29.5,0
2026-08-28 20:46:00,TSK-00131,OP-013,MC-001,26.74,22.3,-14.9,0.0,7.98,0.0,0.0,60.2,High,16.8,29.5,0
2026-08-28 20:47:00,TSK-00131,OP-013,MC-001,26.02,22.3,8.8,0.0,8.46,0.0,0.0,60.2,High,16.8,29.5,0
2026-08-28 20:48:00,TSK-00131,OP-013,MC-001,26.02,22.3,-0.2,0.0,9.24,0.0,0.0,60.2,High,16.8,29.5,0
2026-08-28 20:49:00,TSK-00131,OP-013,MC-001,30.46,22.3,22.8,0.0,10.3,0.0,0.0,60.2,High,16.8,29.5,0
2026-08-28 20:50:00,TSK-00131,OP-013,MC-001,30.9,22.3,4.3,0.0,10.24,0.0,0.0,60.2,High,16.8,29.5,0
2026-08-28 20:51:00,TSK-00131,OP-013,MC-001,33.5,24.8,1.7,0.0,10.48,0.0,0.0,60.2,High,16.8,29.5,0
2026-08-28 20:52:00,TSK-00131,OP-013,MC-001,32.84,24.8,5.5,0.0,9.7,0.0,0.0,60.2,High,16.8,29.5,0
2026-08-28 20:53:00,TSK-00131,OP-013,MC-001,34.36,26.6,-14.8,0.0,9.34,0.0,0.0,60.2,High,16.8,29.5,0
2026-08-28 20:54:00,TSK-00131,OP-013,MC-001,31.06,26.6,4.1,0.0,7.24,0.0,0.0,60.2,High,16.8,29.5,0
2026-08-28 20:55:00,TSK-00131,OP-013,MC-001,32.18,30.3,-3.1,0.0,8.9,0.0,0.0,60.2,High,16.8,29.5,0
2026-08-28 20:56:00,TSK-00131,OP-013,MC-001,29.86,23.7,-6.6,0.0,7.48,0.0,0.0,60.2,High,16.8,29.5,0
2026-08-28 20:57:00,TSK-00131,OP-013,MC-001,28.16,21.8,-10.6,0.0,8.4,0.0,0.0,60.2,High,16.8,29.5,0
2026-08-28 20:58:00,TSK-00131,OP-013,MC-001,27.28,21.8,-2.7,0.0,8.96,0.0,0.0,60.2,High,16.8,29.5,0
2026-08-28 20:59:00,TSK-00131,OP-013,MC-001,25.26,20.6,-11.6,0.0,10.36,0.0,0.0,60.2,High,16.8,29.5,0
2026-08-28 21:00:00,TSK-00131,OP-013,MC-001,22.94,20.6,-3.1,0.0,9.28,0.0,0.0,60.2,High,16.8,29.5,0
2026-08-28 21:01:00,TSK-00131,OP-013,MC-001,22.92,20.6,1.8,0.0,10.1,0.0,0.0,60.2,High,16.8,29.5,0
2026-08-28 21:02:00,TSK-00131,OP-013,MC-001,25.34,20.6,5.9,0.0,9.26,0.0,0.0,60.2,High,16.8,29.5,0
2026-08-28 21:03:00,TSK-00131,OP-013,MC-001,25.06,20.6,6.0,0.0,9.16,0.0,0.0,60.2,High,16.8,29.5,0
2026-08-28 21:04:00,TSK-00131,OP-013,MC-001,27.18,20.6,10.6,0.0,7.08,0.0,0.0,60.2,High,16.8,29.5,0
2026-08-28 21:05:00,TSK-00131,OP-013,MC-001,31.02,23.6,16.2,0.0,5.92,0.0,0.2,60.2,High,16.8,29.5,0
2026-08-28 21:06:00,TSK-00131,OP-013,MC-001,30.08,18.9,-15.0,0.0,5.92,0.0,0.2,60.2,High,16.8,29.5,0
2026-08-28 21:07:00,TSK-00131,OP-013,MC-001,32.24,18.9,18.1,0.0,7.24,0.0,0.2,60.2,High,16.8,29.5,0
2026-08-28 21:08:00,TSK-00131,OP-013,MC-001,34.92,18.9,8.8,0.0,6.36,0.0,0.2,60.2,High,16.8,29.5,0
2026-08-28 21:09:00,TSK-00131,OP-013,MC-001,35.56,18.9,-5.4,0.0,8.38,0.0,0.2,60.2,High,16.8,29.5,0
2026-08-28 21:10:00,TSK-00131,OP-013,MC-001,35.94,18.9,22.8,0.0,11.08,0.0,0.0,60.2,High,16.8,29.5,0
2026-08-28 21:11:00,TSK-00131,OP-013,MC-001,38.08,29.6,-15.1,0.0,9.58,0.0,0.2,60.2,High,16.8,29.5,0
2026-08-28 21:12:00,TSK-00131,OP-013,MC-001,32.6,17.3,-22.7,0.0,7.84,0.0,0.2,60.2,High,16.8,29.5,0
2026-08-28 21:13:00,TSK-00131,OP-013,MC-001,32.58,17.3,5.5,0.0,9.06,0.0,0.2,60.2,High,16.8,29.5,0
2026-08-28 21:14:00,TSK-00131,OP-013,MC-001,30.18,17.3,-19.3,0.0,8.34,0.0,0.2,60.2,High,16.8,29.5,0
2026-08-28 21:15:00,TSK-00131,OP-013,MC-001,28.86,17.3,5.5,0.0,6.74,0.0,0.2,60.2,High,16.8,29.5,0
2026-08-28 21:16:00,TSK-00131,OP-013,MC-001,26.92,17.3,2.6,0.0,8.16,0.0,0.0,60.2,High,16.8,29.5,0
2026-08-28 21:17:00,TSK-00131,OP-013,MC-001,30.18,19.9,-6.3,0.0,7.68,0.0,0.0,60.2,High,16.8,29.5,0
2026-08-28 21:18:00,TSK-00131,OP-013,MC-001,25.6,17.0,-5.4,0.0,6.92,0.0,0.0,60.2,High,16.8,29.5,0
2026-08-28 21:19:00,TSK-00131,OP-013,MC-001,25.16,17.0,-14.9,0.0,7.2,0.0,0.0,60.2,High,16.8,29.5,0
2026-08-28 21:20:00,TSK-00131,OP-013,MC-001,24.06,17.0,9.7,0.0,6.5,0.0,0.0,60.2,High,16.8,29.5,0
2026-08-28 21:21:00,TSK-00131,OP-013,MC-001,26.34,17.0,-2.3,0.0,6.22,0.0,0.0,60.2,High,16.8,29.5,0
2026-08-28 21:22:00,TSK-00131,OP-013,MC-001,22.02,12.0,-5.0,0.0,8.06,0.0,0.0,60.2,High,16.8,29.5,0
2026-08-28 21:23:00,TSK-00131,OP-013,MC-001,26.34,12.0,18.4,0.0,8.8,0.0,0.0,60.2,High,16.8,29.5,0
2026-08-28 21:24:00,TSK-00131,OP-013,MC-001,29.9,12.0,8.4,0.0,8.24,0.0,0.0,60.2,High,16.8,29.5,0
2026-08-28 21:25:00,TSK-00131,OP-013,MC-001,31.34,12.0,5.5,0.0,8.36,0.0,0.0,60.2,High,16.8,29.5,0
2026-08-28 21:26:00,TSK-00131,OP-013,MC-001,30.6,12.0,15.6,0.0,8.82,0.0,0.0,60.2,High,16.8,29.5,0
2026-08-28 21:27:00,TSK-00131,OP-013,MC-001,35.26,27.6,-3.3,0.0,7.52,0.0,0.0,60.2,High,16.8,29.5,0
2026-08-28 21:28:00,TSK-00131,OP-013,MC-001,33.56,27.6,-7.9,0.0,7.28,0.0,0.0,60.2,High,16.8,29.5,0
2026-08-28 21:29:00,TSK-00131,OP-013,MC-001,29.74,18.9,-17.9,0.0,6.82,0.0,0.0,60.2,High,16.8,29.5,0
2026-08-28 21:30:00,TSK-00131,OP-013,MC-001,28.64,18.9,3.7,0.0,6.94,0.0,0.0,60.2,High,16.8,29.5,0
2026-08-28 21:31:00,TSK-00131,OP-013,MC-001,25.72,13.0,-22.3,0.0,7.36,0.0,0.0,60.2,High,16.8,29.5,0
2026-08-28 21:32:00,TSK-00131,OP-013,MC-001,22.94,13.0,-8.7,0.0,7.0,0.0,0.0,60.2,High,16.8,29.5,0
2026-08-28 21:33:00,TSK-00131,OP-013,MC-001,21.64,13.0,4.7,0.0,5.56,0.0,0.0,60.2,High,16.8,29.5,0
2026-08-28 21:34:00,TSK-00131,OP-013,MC-001,24.04,13.0,-0.4,0.0,6.78,0.0,0.0,60.2,High,16.8,29.5,0
2026-08-28 21:35:00,TSK-00131,OP-013,MC-001,26.5,13.0,30.6,0.0,6.08,0.0,0.2,60.2,High,16.8,29.5,0
2026-08-28 21:36:00,TSK-00131,OP-013,MC-001,26.4,12.5,-8.9,0.0,3.9,0.0,0.4,60.2,High,16.8,29.5,0
2026-08-28 21:37:00,TSK-00131,OP-013,MC-001,30.42,12.5,17.9,0.0,5.42,0.0,0.4,60.2,High,16.8,29.5,0
2026-08-28 21:38:00,TSK-00131,OP-013,MC-001,32.7,12.5,4.1,0.0,7.2,0.0,0.4,60.2,High,16.8,29.5,0
2026-08-28 21:39:00,TSK-00131,OP-013,MC-001,33.44,12.5,-9.0,0.0,7.2,0.0,0.4,60.2,High,16.8,29.5,0
2026-08-28 21:40:00,TSK-00131,OP-013,MC-001,29.66,12.5,12.2,0.0,7.76,0.0,0.2,60.2,High,16.8,29.5,0
2026-08-28 21:41:00,TSK-00131,OP-013,MC-001,32.9,24.7,-12.8,0.0,10.22,0.0,0.0,60.2,High,16.8,29.5,0
2026-08-28 21:42:00,TSK-00131,OP-013,MC-001,30.2,24.7,-7.0,0.0,9.64,0.0,0.0,60.2,High,16.8,29.5,0
2026-08-28 21:43:00,TSK-00131,OP-013,MC-001,31.54,24.7,7.1,0.0,8.58,0.0,0.0,60.2,High,16.8,29.5,0
2026-08-28 21:44:00,TSK-00131,OP-013,MC-001,32.56,24.7,15.0,0.0,6.54,0.0,0.2,60.2,High,16.8,29.5,0
2026-08-28 21:45:00,TSK-00131,OP-013,MC-001,34.38,28.0,5.1,0.0,5.92,0.0,0.4,60.2,High,16.8,29.5,0
2026-08-28 21:46:00,TSK-00131,OP-013,MC-001,33.96,26.6,-1.4,0.0,5.38,0.0,0.4,60.2,High,16.8,29.5,0
2026-08-28 21:47:00,TSK-00131,OP-013,MC-001,32.66,21.5,-20.2,0.0,4.78,0.0,0.4,60.2,High,16.8,29.5,0
2026-08-28 21:48:00,TSK-00131,OP-013,MC-001,28.62,21.5,-18.2,0.0,5.3,0.0,0.4,60.2,High,16.8,29.5,0
2026-08-28 21:49:00,TSK-00131,OP-013,MC-001,28.76,21.5,6.6,0.0,5.18,0.0,0.4,60.2,High,16.8,29.5,0
2026-08-28 21:50:00,TSK-00131,OP-013,MC-001,30.18,21.5,14.3,0.0,6.92,0.0,0.2,60.2,High,16.8,29.5,0
2026-08-28 21:51:00,TSK-00131,OP-013,MC-001,29.7,21.5,2.7,0.0,6.66,0.0,0.2,60.2,High,16.8,29.5,0
2026-08-28 22:01:00,TSK-00132,OP-013,MC-005,28.6,28.6,,0.0,1.3,0.0,0.0,35.0,Medium,71.8,22.8,0
2026-08-28 22:02:00,TSK-00132,OP-013,MC-005,28.8,28.6,,0.0,4.15,0.0,0.0,35.0,Medium,71.8,22.8,0
2026-08-28 22:03:00,TSK-00132,OP-013,MC-005,28.933,28.6,,0.0,4.3,0.0,0.0,35.0,Medium,71.8,22.8,0
2026-08-28 22:04:00,TSK-00132,OP-013,MC-005,28.625,27.7,,0.0,5.175,0.0,0.0,35.0,Medium,71.8,22.8,0
2026-08-28 22:05:00,TSK-00132,OP-013,MC-005,32.58,27.7,19.8,0.0,5.86,0.0,0.0,35.0,Medium,71.8,22.8,0
2026-08-28 22:06:00,TSK-00132,OP-013,MC-005,33.36,27.7,3.5,0.0,7.28,0.0,0.0,35.0,Medium,71.8,22.8,0
2026-08-28 22:07:00,TSK-00132,OP-013,MC-005,32.26,23.5,-5.7,0.0,8.36,0.0,0.0,35.0,Medium,71.8,22.8,0
2026-08-28 22:08:00,TSK-00132,OP-013,MC-005,32.16,23.5,1.0,0.0,7.44,0.0,0.0,35.0,Medium,71.8,22.8,0
2026-08-28 22:09:00,TSK-00132,OP-013,MC-005,36.76,23.5,2.3,0.0,7.56,0.0,0.0,35.0,Medium,71.8,22.8,0
2026-08-28 22:10:00,TSK-00132,OP-013,MC-005,30.7,18.1,-14.4,0.0,7.6,0.0,0.0,35.0,Medium,71.8,22.8,0
2026-08-28 22:11:00,TSK-00132,OP-013,MC-005,28.78,18.1,-0.6,0.0,7.26,0.0,0.0,35.0,Medium,71.8,22.8,0
2026-08-28 22:12:00,TSK-00132,OP-013,MC-005,29.32,18.1,-2.5,0.0,6.88,0.0,0.0,35.0,Medium,71.8,22.8,0
2026-08-28 22:13:00,TSK-00132,OP-013,MC-005,26.72,15.7,-35.0,0.0,8.96,0.0,0.0,35.0,Medium,71.8,22.8,0
2026-08-28 22:14:00,TSK-00132,OP-013,MC-005,22.82,15.7,13.1,0.0,8.12,0.0,0.0,35.0,Medium,71.8,22.8,0
2026-08-28 22:15:00,TSK-00132,OP-013,MC-005,26.48,15.7,13.5,0.0,8.38,0.0,0.0,35.0,Medium,71.8,22.8,0
2026-08-28 22:16:00,TSK-00132,OP-013,MC-005,26.42,15.7,-3.6,0.0,8.66,0.0,0.0,35.0,Medium,71.8,22.8,0
2026-08-28 22:17:00,TSK-00132,OP-013,MC-005,29.76,15.7,27.2,0.0,7.98,0.0,0.0,35.0,Medium,71.8,22.8,0
2026-08-28 22:18:00,TSK-00132,OP-013,MC-005,33.26,22.6,2.0,0.0,8.14,0.0,0.0,35.0,Medium,71.8,22.8,0
2026-08-28 22:19:00,TSK-00132,OP-013,MC-005,31.74,22.6,-12.8,0.0,8.84,0.0,0.0,35.0,Medium,71.8,22.8,0
2026-08-28 22:20:00,TSK-00132,OP-013,MC-005,30.3,22.6,6.6,0.0,7.7,0.0,0.0,35.0,Medium,71.8,22.8,0
2026-08-28 22:21:00,TSK-00132,OP-013,MC-005,35.88,23.6,7.6,0.0,7.16,0.0,0.0,35.0,Medium,71.8,22.8,0
2026-08-28 22:22:00,TSK-00132,OP-013,MC-005,32.98,23.6,-4.8,0.0,7.16,0.0,0.0,35.0,Medium,71.8,22.8,0
2026-08-28 22:23:00,TSK-00132,OP-013,MC-005,33.02,23.6,9.8,0.0,6.5,0.0,0.0,35.0,Medium,71.8,22.8,0
2026-08-28 22:24:00,TSK-00132,OP-013,MC-005,36.58,28.4,12.2,0.0,7.28,0.0,0.0,35.0,Medium,71.8,22.8,0
2026-08-28 22:25:00,TSK-00132,OP-013,MC-005,36.84,28.4,-20.0,0.0,7.44,0.0,0.0,35.0,Medium,71.8,22.8,0
2026-08-28 22:26:00,TSK-00132,OP-013,MC-005,35.06,28.4,13.2,0.0,7.62,0.0,0.0,35.0,Medium,71.8,22.8,0
2026-08-28 22:27:00,TSK-00132,OP-013,MC-005,34.94,27.8,-5.6,0.0,8.24,0.0,0.0,35.0,Medium,71.8,22.8,1
2026-08-28 22:28:00,TSK-00132,OP-013,MC-005,34.36,27.8,-10.9,0.0,8.54,0.0,0.0,35.0,Medium,71.8,22.8,1
2026-08-28 22:29:00,TSK-00132,OP-013,MC-005,30.56,22.4,-8.1,0.0,7.26,0.0,0.0,35.0,Medium,71.8,22.8,1
2026-08-28 22:30:00,TSK-00132,OP-013,MC-005,27.96,17.5,-24.1,0.0,7.28,0.0,0.0,35.0,Medium,71.8,22.8,1
2026-08-28 22:31:00,TSK-00132,OP-013,MC-005,21.52,9.4,-18.4,0.0,8.8,0.0,0.0,35.0,Medium,71.8,22.8,1
2026-08-28 22:32:00,TSK-00132,OP-013,MC-005,16.62,3.3,-27.2,0.2,9.34,0.0,0.0,35.0,Medium,71.8,22.8,0
2026-08-28 22:33:00,TSK-00132,OP-013,MC-005,12.82,3.3,-10.9,0.2,9.8,0.0,0.0,35.0,Medium,71.8,22.8,0
2026-08-28 22:34:00,TSK-00132,OP-013,MC-005,13.26,3.3,7.1,0.2,10.6,0.0,0.0,35.0,Medium,71.8,22.8,1
2026-08-28 22:35:00,TSK-00132,OP-013,MC-005,14.66,3.3,15.1,0.2,12.28,0.0,0.0,35.0,Medium,71.8,22.8,1
2026-08-28 22:36:00,TSK-00132,OP-013,MC-005,16.32,3.3,14.4,0.2,9.86,0.0,0.0,35.0,Medium,71.8,22.8,1
2026-08-28 22:37:00,TSK-00132,OP-013,MC-005,17.06,7.0,-4.5,0.0,8.58,0.0,0.0,35.0,Medium,71.8,22.8,1
