timestamp,task_id,operator_id,machine_id,engine_status,seatbelt_status,proximity_alert,speed_kmph,engine_temp_c,fuel_level_pct,hydraulic_pressure_psi,vibration_level
2026-08-27T20:27:00,TSK-00097,OP-011,MC-004,idle,no,no,0.2,73.9,94.7,2302.0,3.83
2026-08-27T20:28:00,TSK-00097,OP-011,MC-004,on,no,no,5.1,74.6,95.3,2259.0,4.11
2026-08-27T20:29:00,TSK-00097,OP-011,MC-004,idle,no,no,0.3,81.3,93.6,2194.0,0.54
2026-08-27T20:30:00,TSK-00097,OP-011,MC-004,on,no,no,8.2,85.0,94.9,2074.0,1.29
2026-08-27T20:31:00,TSK-00097,OP-011,MC-004,idle,no,no,0.3,96.3,94.3,2163.0,3.1
2026-08-27T20:32:00,TSK-00097,OP-011,MC-004,on,no,no,5.5,85.5,95.2,1905.0,2.09
2026-08-27T20:33:00,TSK-00097,OP-011,MC-004,on,no,no,5.0,88.2,94.0,1991.0,2.02
2026-08-27T20:34:00,TSK-00097,OP-011,MC-004,on,no,no,4.4,88.5,95.0,2337.0,4.35
2026-08-27T20:35:00,TSK-00097,OP-011,MC-004,on,no,no,2.7,85.1,94.6,2374.0,1.89
2026-08-27T20:36:00,TSK-00097,OP-011,MC-004,on,no,no,9.9,97.5,94.1,2058.0,1.06
2026-08-27T20:37:00,TSK-00097,OP-011,MC-004,on,no,no,10.5,105.6,95.0,2383.0,4.34
2026-08-27T20:38:00,TSK-00097,OP-011,MC-004,on,no,no,7.2,80.6,94.4,2404.0,0.44
2026-08-27T20:39:00,TSK-00097,OP-011,MC-004,idle,no,no,0.3,89.5,93.5,2371.0,2.73
2026-08-27T20:40:00,TSK-00097,OP-011,MC-004,on,no,no,8.4,93.2,93.4,2043.0,3.65
2026-08-27T20:41:00,TSK-00097,OP-011,MC-004,on,no,no,5.3,77.2,94.4,2279.0,2.75
2026-08-27T20:42:00,TSK-00097,OP-011,MC-004,on,no,no,4.1,79.6,93.1,2185.0,3.31
2026-08-27T20:43:00,TSK-00097,OP-011,MC-004,on,no,no,8.0,89.7,93.9,2123.0,3.04
2026-08-27T20:44:00,TSK-00097,OP-011,MC-004,on,no,no,4.0,87.3,93.9,2019.0,2.96
2026-08-27T20:45:00,TSK-00097,OP-011,MC-004,on,no,no,3.1,82.0,94.0,2312.0,1.22
2026-08-27T20:46:00,TSK-00097,OP-011,MC-004,on,no,no,5.3,85.9,94.3,2089.0,2.26
2026-08-27T20:47:00,TSK-00097,OP-011,MC-004,on,no,no,5.1,90.1,94.3,2135.0,1.98
2026-08-27T20:48:00,TSK-00097,OP-011,MC-004,on,no,no,8.2,81.5,92.8,2091.0,3.08
2026-08-27T20:49:00,TSK-00097,OP-011,MC-004,on,no,no,10.7,84.7,93.8,2265.0,2.82
2026-08-27T20:50:00,TSK-00097,OP-011,MC-004,on,no,no,8.0,91.4,93.3,1809.0,5.63
2026-08-27T20:51:00,TSK-00097,OP-011,MC-004,on,no,no,6.4,74.7,93.6,2092.0,3.62
2026-08-27T20:52:00,TSK-00097,OP-011,MC-004,on,no,no,8.4,70.9,93.1,1992.0,3.48
2026-08-27T20:53:00,TSK-00097,OP-011,MC-004,on,no,no,9.7,86.6,93.1,2328.0,3.72
2026-08-27T20:54:00,TSK-00097,OP-011,MC-004,idle,no,no,0.2,94.3,92.7,2590.0,2.23
2026-08-27T20:55:00,TSK-00097,OP-011,MC-004,on,no,no,7.1,85.8,92.8,2128.0,2.29
2026-08-27T20:56:00,TSK-00097,OP-011,MC-004,idle,no,no,0.2,72.5,93.7,2254.0,2.7
2026-08-27T20:57:00,TSK-00097,OP-011,MC-004,on,no,no,5.2,91.3,92.5,2369.0,3.94
2026-08-27T20:58:00,TSK-00097,OP-011,MC-004,on,no,no,7.1,92.2,92.9,2267.0,3.17
2026-08-27T20:59:00,TSK-00097,OP-011,MC-004,idle,no,no,0.5,76.1,92.2,2052.0,1.69
2026-08-27T21:00:00,TSK-00097,OP-011,MC-004,idle,no,no,0.3,84.7,92.4,2329.0,4.14
2026-08-27T21:01:00,TSK-00097,OP-011,MC-004,on,no,no,7.6,90.2,92.2,2169.0,1.41
2026-08-27T21:02:00,TSK-00097,OP-011,MC-004,idle,no,no,0.4,70.8,92.1,2371.0,1.55
2026-08-27T21:03:00,TSK-00097,OP-011,MC-004,on,no,no,5.1,81.0,92.7,2338.0,1.43
2026-08-27T21:04:00,TSK-00097,OP-011,MC-004,idle,no,no,0.6,77.9,91.9,2324.0,1.82
2026-08-27T21:05:00,TSK-00097,OP-011,MC-004,on,no,no,6.9,93.7,91.8,2213.0,3.1
2026-08-27T21:06:00,TSK-00097,OP-011,MC-004,on,no,no,7.7,92.5,91.8,2419.0,2.12
2026-08-27T21:07:00,TSK-00097,OP-011,MC-004,on,no,no,9.7,91.1,93.6,2385.0,3.15
2026-08-27T21:08:00,TSK-00097,OP-011,MC-004,on,no,no,9.0,93.9,93.2,2690.0,4.93
2026-08-27T21:09:00,TSK-00097,OP-011,MC-004,on,no,no,11.1,83.3,92.5,2194.0,5.27
2026-08-27T21:10:00,TSK-00097,OP-011,MC-004,on,no,no,12.7,81.7,92.2,2181.0,4.51
2026-08-27T21:11:00,TSK-00097,OP-011,MC-004,on,no,no,8.4,107.0,91.9,2099.0,3.24
2026-08-27T21:12:00,TSK-00097,OP-011,MC-004,on,no,no,10.4,86.9,91.5,2126.0,3.82
2026-08-27T21:13:00,TSK-00097,OP-011,MC-004,on,no,no,2.7,69.6,93.3,2152.0,2.64
2026-08-27T21:14:00,TSK-00097,OP-011,MC-004,on,no,no,2.8,78.1,92.4,2370.0,2.07
2026-08-27T21:07:00,TSK-00098,OP-011,MC-004,idle,yes,no,0.7,81.2,99.3,2082.0,7.17
2026-08-27T21:08:00,TSK-00098,OP-011,MC-004,on,yes,no,5.5,88.1,98.0,1895.0,2.41
2026-08-27T21:09:00,TSK-00098,OP-011,MC-004,on,yes,no,6.8,93.9,99.1,2157.0,2.94
2026-08-27T21:10:00,TSK-00098,OP-011,MC-004,on,yes,no,7.4,71.1,97.9,1863.0,5.23
2026-08-27T21:11:00,TSK-00098,OP-011,MC-004,on,yes,no,9.2,75.3,99.2,1987.0,2.07
2026-08-27T21:12:00,TSK-00098,OP-011,MC-004,on,yes,no,8.8,111.0,98.5,2175.0,2.41
2026-08-27T21:13:00,TSK-00098,OP-011,MC-004,idle,yes,no,0.6,85.6,98.1,2213.0,4.31
2026-08-27T21:14:00,TSK-00098,OP-011,MC-004,idle,yes,no,0.5,76.5,99.3,2041.0,2.72
2026-08-27T21:15:00,TSK-00098,OP-011,MC-004,idle,yes,no,0.8,83.0,99.6,2033.0,5.04
2026-08-27T21:16:00,TSK-00098,OP-011,MC-004,on,yes,no,6.9,69.0,98.5,2243.0,1.78
2026-08-27T21:17:00,TSK-00098,OP-011,MC-004,on,yes,no,6.4,87.7,98.0,2045.0,3.2
2026-08-27T21:18:00,TSK-00098,OP-011,MC-004,idle,yes,no,0.4,75.2,98.6,1884.0,4.41
2026-08-27T21:19:00,TSK-00098,OP-011,MC-004,on,yes,no,5.9,83.2,98.6,1886.0,1.68
2026-08-27T21:20:00,TSK-00098,OP-011,MC-004,on,yes,no,8.9,88.2,97.9,2398.0,3.3
2026-08-27T21:21:00,TSK-00098,OP-011,MC-004,on,yes,no,15.3,72.0,97.8,1787.0,2.15
2026-08-27T21:22:00,TSK-00098,OP-011,MC-004,on,yes,no,6.0,91.4,98.3,1818.0,3.0
2026-08-27T21:23:00,TSK-00098,OP-011,MC-004,on,yes,no,11.5,89.3,97.7,2143.0,2.17
2026-08-27T21:24:00,TSK-00098,OP-011,MC-004,on,yes,no,6.9,88.2,97.5,1964.0,0.0
2026-08-27T21:25:00,TSK-00098,OP-011,MC-004,on,yes,no,12.1,64.5,98.4,2215.0,3.0
2026-08-27T21:26:00,TSK-00098,OP-011,MC-004,on,yes,no,4.9,87.3,98.5,2127.0,4.42
2026-08-27T21:27:00,TSK-00098,OP-011,MC-004,on,yes,no,10.8,94.4,98.1,2022.0,3.31
2026-08-27T21:28:00,TSK-00098,OP-011,MC-004,on,yes,no,11.6,87.5,98.1,2251.0,4.12
2026-08-27T21:29:00,TSK-00098,OP-011,MC-004,idle,yes,no,0.4,80.0,98.8,2145.0,3.98
2026-08-27T21:30:00,TSK-00098,OP-011,MC-004,idle,yes,no,0.6,81.0,97.6,2386.0,3.94
2026-08-27T21:31:00,TSK-00098,OP-011,MC-004,idle,yes,no,0.8,95.2,97.6,2163.0,5.13
2026-08-27T21:32:00,TSK-00098,OP-011,MC-004,on,yes,no,10.0,87.8,98.4,2295.0,3.56
2026-08-27T21:33:00,TSK-00098,OP-011,MC-004,on,yes,no,15.3,104.5,97.1,2615.0,4.48
2026-08-27T21:34:00,TSK-00098,OP-011,MC-004,idle,yes,no,0.3,74.6,97.7,2032.0,5.16
2026-08-27T21:35:00,TSK-00098,OP-011,MC-004,on,yes,no,7.1,69.2,98.4,1999.0,2.43
2026-08-27T21:36:00,TSK-00098,OP-011,MC-004,on,yes,no,5.1,81.3,97.2,2097.0,1.94
2026-08-27T21:37:00,TSK-00098,OP-011,MC-004,on,yes,no,8.6,85.6,96.7,2134.0,1.05
2026-08-27T21:38:00,TSK-00098,OP-011,MC-004,on,yes,no,5.6,84.7,97.9,2092.0,1.41
2026-08-27T21:39:00,TSK-00098,OP-011,MC-004,on,yes,no,2.7,87.2,98.3,2196.0,1.36
2026-08-27T21:40:00,TSK-00098,OP-011,MC-004,on,yes,no,7.1,82.6,96.4,2464.0,2.46
2026-08-27T21:41:00,TSK-00098,OP-011,MC-004,on,yes,no,8.7,80.5,97.4,2279.0,2.71
2026-08-27T21:42:00,TSK-00098,OP-011,MC-004,on,yes,no,6.1,84.1,97.0,2158.0,2.43
2026-08-27T21:43:00,TSK-00098,OP-011,MC-004,idle,yes,no,0.3,71.0,96.7,2227.0,1.43
2026-08-27T21:44:00,TSK-00098,OP-011,MC-004,on,yes,no,9.4,86.0,97.5,2188.0,1.15
2026-08-27T21:45:00,TSK-00098,OP-011,MC-004,idle,yes,no,0.4,93.8,97.4,2206.0,2.39
2026-08-27T21:46:00,TSK-00098,OP-011,MC-004,on,yes,no,6.9,82.9,96.8,2324.0,2.67
2026-08-27T21:47:00,TSK-00098,OP-011,MC-004,on,yes,no,10.3,83.0,96.5,2098.0,3.58
2026-08-27T21:48:00,TSK-00098,OP-011,MC-004,idle,yes,no,0.7,87.8,96.1,2114.0,1.77
2026-08-27T21:49:00,TSK-00098,OP-011,MC-004,idle,yes,no,0.7,87.4,97.5,2036.0,2.38
2026-08-27T21:50:00,TSK-00098,OP-011,MC-004,on,yes,no,6.8,92.9,96.0,2120.0,4.87
2026-08-27T21:51:00,TSK-00098,OP-011,MC-004,on,yes,no,8.3,92.7,96.1,1881.0,2.72
2026-08-27T21:52:00,TSK-00098,OP-011,MC-004,on,yes,no,8.2,81.9,97.0,2281.0,1.7
2026-08-27T21:53:00,TSK-00098,OP-011,MC-004,on,yes,no,7.0,87.9,96.5,2249.0,3.46
2026-08-27T21:54:00,TSK-00098,OP-011,MC-004,idle,yes,no,1.1,86.7,96.7,2279.0,4.46
2026-08-27T21:55:00,TSK-00098,OP-011,MC-004,on,yes,no,3.6,85.3,96.3,2122.0,3.15
2026-08-27T21:56:00,TSK-00098,OP-011,MC-004,idle,yes,no,0.7,85.6,97.3,2137.0,2.63
2026-08-27T21:57:00,TSK-00098,OP-011,MC-004,on,yes,no,6.9,93.9,95.7,2274.0,4.13
2026-08-27T21:58:00,TSK-00098,OP-011,MC-004,idle,yes,no,0.9,62.9,96.4,2454.0,4.04
2026-08-27T21:59:00,TSK-00098,OP-011,MC-004,on,yes,no,7.6,85.7,95.5,2040.0,4.54
2026-08-27T22:00:00,TSK-00098,OP-011,MC-004,on,yes,no,9.3,72.9,97.3,2041.0,2.74
2026-08-27T22:01:00,TSK-00098,OP-011,MC-004,on,yes,no,9.8,86.3,96.6,2441.0,3.05
2026-08-27T22:02:00,TSK-00098,OP-011,MC-004,on,yes,no,8.4,79.6,97.0,2156.0,2.02
2026-08-27T22:03:00,TSK-00098,OP-011,MC-004,on,yes,no,8.9,77.1,96.6,2311.0,4.02
2026-08-27T22:04:00,TSK-00098,OP-011,MC-004,on,yes,no,9.7,76.2,95.5,2249.0,3.62
2026-08-27T22:05:00,TSK-00098,OP-011,MC-004,idle,yes,no,0.6,86.4,96.6,2210.0,1.83
2026-08-27T22:06:00,TSK-00098,OP-011,MC-004,on,yes,no,10.6,92.8,97.0,2195.0,1.35
2026-08-27T22:07:00,TSK-00098,OP-011,MC-004,on,yes,no,4.0,79.7,96.8,2211.0,1.73
2026-08-27T22:08:00,TSK-00098,OP-011,MC-004,idle,yes,no,0.7,81.4,95.4,2122.0,4.68
2026-08-27T22:09:00,TSK-00098,OP-011,MC-004,on,yes,no,10.2,86.2,96.6,2172.0,1.29
2026-08-27T22:10:00,TSK-00098,OP-011,MC-004,on,yes,no,5.9,75.9,96.0,2252.0,4.1
2026-08-27T22:11:00,TSK-00098,OP-011,MC-004,on,yes,no,9.0,76.6,95.8,1983.0,1.68
2026-08-27T22:12:00,TSK-00098,OP-011,MC-004,on,yes,no,5.5,79.2,95.1,2322.0,3.89
2026-08-27T22:13:00,TSK-00098,OP-011,MC-004,on,yes,no,3.3,84.3,96.6,2290.0,3.21
2026-08-27T22:14:00,TSK-00098,OP-011,MC-004,on,yes,no,9.0,68.8,95.9,2141.0,1.66
2026-08-27T22:15:00,TSK-00098,OP-011,MC-004,on,yes,no,2.9,97.6,96.0,2296.0,3.54
2026-08-27T22:16:00,TSK-00098,OP-011,MC-004,on,yes,no,6.3,92.0,95.7,1860.0,4.08
2026-08-27T22:17:00,TSK-00098,OP-011,MC-004,on,yes,no,6.2,61.6,96.1,2055.0,3.78
2026-08-27T22:18:00,TSK-00098,OP-011,MC-004,on,yes,no,8.6,80.5,94.6,2201.0,1.67
2026-08-27T22:19:00,TSK-00098,OP-011,MC-004,on,yes,no,4.8,89.1,96.1,2188.0,2.2
2026-08-27T22:20:00,TSK-00098,OP-011,MC-004,on,yes,no,9.0,91.9,95.4,2294.0,2.78
2026-08-27T22:21:00,TSK-00098,OP-011,MC-004,on,yes,no,9.6,92.0,95.5,2392.0,3.7
2026-08-27T22:22:00,TSK-00098,OP-011,MC-004,on,yes,no,4.0,87.8,94.9,2063.0,4.28
2026-08-27T22:23:00,TSK-00098,OP-011,MC-004,idle,yes,no,0.4,89.8,95.8,2199.0,2.5
2026-08-27T22:24:00,TSK-00098,OP-011,MC-004,on,yes,no,4.6,81.0,94.4,2174.0,5.0
2026-08-27T22:25:00,TSK-00098,OP-011,MC-004,on,yes,no,6.9,83.7,94.8,2248.0,2.36
2026-08-27T22:26:00,TSK-00098,OP-011,MC-004,on,yes,no,10.0,83.5,94.9,2306.0,1.49
2026-08-27T22:27:00,TSK-00098,OP-011,MC-004,on,yes,no,9.7,90.2,94.0,2337.0,6.25
2026-08-27T22:28:00,TSK-00098,OP-011,MC-004,on,yes,no,5.3,87.7,94.2,2287.0,2.38
2026-08-27T22:29:00,TSK-00098,OP-011,MC-004,on,yes,no,9.2,88.1,94.8,2421.0,0.7
2026-08-27T22:30:00,TSK-00098,OP-011,MC-004,on,yes,no,11.9,83.2,95.8,2255.0,3.77
2026-08-27T22:31:00,TSK-00098,OP-011,MC-004,on,yes,no,5.8,77.3,94.1,2137.0,2.18
2026-08-27T22:32:00,TSK-00098,OP-011,MC-004,idle,yes,no,0.3,82.9,95.4,2294.0,2.85
2026-08-27T22:33:00,TSK-00098,OP-011,MC-004,on,yes,no,9.1,91.1,95.2,2064.0,1.96
2026-08-27T22:34:00,TSK-00098,OP-011,MC-004,on,yes,no,14.1,86.7,94.9,2217.0,1.5
2026-08-27T22:35:00,TSK-00098,OP-011,MC-004,on,yes,no,5.1,67.9,94.5,2028.0,1.82
2026-08-27T22:36:00,TSK-00098,OP-011,MC-004,on,yes,no,7.7,85.6,93.9,2276.0,0.0
2026-08-27T22:37:00,TSK-00098,OP-011,MC-004,on,yes,no,4.5,90.5,95.1,2210.0,2.58
2026-08-27T22:38:00,TSK-00098,OP-011,MC-004,idle,yes,no,0.7,86.4,94.0,1977.0,1.93
2026-08-27T22:39:00,TSK-00098,OP-011,MC-004,on,yes,no,6.7,98.3,95.0,2155.0,3.01
2026-08-27T22:40:00,TSK-00098,OP-011,MC-004,on,yes,no,12.1,71.6,94.8,2511.0,2.68
2026-08-27T22:41:00,TSK-00098,OP-011,MC-004,on,yes,no,5.5,93.8,94.4,2231.0,3.92
2026-08-27T22:42:00,TSK-00098,OP-011,MC-004,on,yes,no,6.9,77.9,94.7,2123.0,4.2
2026-08-27T22:43:00,TSK-00098,OP-011,MC-004,on,yes,no,8.9,83.5,93.3,2024.0,3.18
2026-08-27T22:44:00,TSK-00098,OP-011,MC-004,idle,yes,no,0.0,72.5,94.7,2130.0,2.4
2026-08-27T22:45:00,TSK-00098,OP-011,MC-004,idle,yes,no,0.4,89.6,93.5,2219.0,3.62
2026-08-27T22:46:00,TSK-00098,OP-011,MC-004,on,yes,no,10.2,77.1,94.9,2364.0,3.3
2026-08-27T22:47:00,TSK-00098,OP-011,MC-004,idle,yes,no,0.4,81.2,94.6,2369.0,4.96
2026-08-27T07:00:00,TSK-00099,OP-012,MC-002,on,yes,no,8.7,92.8,99.0,2323.0,4.08
2026-08-27T07:01:00,TSK-00099,OP-012,MC-002,idle,yes,no,0.6,83.7,98.0,2629.0,3.59
2026-08-27T07:02:00,TSK-00099,OP-012,MC-002,idle,yes,no,0.2,90.2,99.6,2359.0,1.5
2026-08-27T07:03:00,TSK-00099,OP-012,MC-002,on,yes,no,11.9,78.1,98.2,2176.0,4.28
2026-08-27T07:04:00,TSK-00099,OP-012,MC-002,on,yes,no,1.3,84.0,98.0,2322.0,2.22
2026-08-27T07:05:00,TSK-00099,OP-012,MC-002,on,yes,no,10.6,94.2,99.6,2291.0,1.7
2026-08-27T07:06:00,TSK-00099,OP-012,MC-002,on,yes,no,11.2,74.1,98.7,2076.0,4.24
2026-08-27T07:07:00,TSK-00099,OP-012,MC-002,on,yes,no,9.3,60.0,99.5,2532.0,2.79
2026-08-27T07:08:00,TSK-00099,OP-012,MC-002,on,yes,no,8.4,86.6,98.0,1896.0,3.54
2026-08-27T07:09:00,TSK-00099,OP-012,MC-002,on,yes,no,6.5,82.0,98.5,2021.0,2.91
2026-08-27T07:10:00,TSK-00099,OP-012,MC-002,on,yes,no,11.2,86.1,98.0,2290.0,2.36
2026-08-27T07:11:00,TSK-00099,OP-012,MC-002,on,yes,no,10.7,90.5,98.9,2110.0,4.73
2026-08-27T07:12:00,TSK-00099,OP-012,MC-002,on,yes,no,6.6,71.1,97.8,2182.0,3.77
2026-08-27T07:13:00,TSK-00099,OP-012,MC-002,on,yes,no,7.4,86.1,97.4,2243.0,3.96
2026-08-27T07:14:00,TSK-00099,OP-012,MC-002,on,yes,no,8.6,103.7,98.2,2071.0,4.25
2026-08-27T07:15:00,TSK-00099,OP-012,MC-002,on,yes,no,10.2,82.0,99.2,2255.0,2.3
2026-08-27T07:16:00,TSK-00099,OP-012,MC-002,on,yes,no,5.7,84.7,98.8,2185.0,3.67
2026-08-27T07:17:00,TSK-00099,OP-012,MC-002,idle,yes,no,0.6,85.0,98.5,2257.0,1.87
2026-08-27T07:18:00,TSK-00099,OP-012,MC-002,on,yes,no,9.2,92.2,98.7,2287.0,3.61
2026-08-27T07:19:00,TSK-00099,OP-012,MC-002,on,yes,no,3.2,71.6,98.7,2312.0,4.03
2026-08-27T07:20:00,TSK-00099,OP-012,MC-002,on,yes,no,8.0,84.5,98.1,2180.0,3.11
2026-08-27T07:21:00,TSK-00099,OP-012,MC-002,on,yes,no,11.1,87.7,97.9,2132.0,5.0
2026-08-27T07:22:00,TSK-00099,OP-012,MC-002,on,yes,no,12.7,87.9,98.7,2090.0,2.93
2026-08-27T07:23:00,TSK-00099,OP-012,MC-002,on,yes,no,1.4,85.7,97.9,2014.0,2.98
2026-08-27T07:24:00,TSK-00099,OP-012,MC-002,on,yes,no,13.0,84.5,97.3,2218.0,2.41
2026-08-27T07:25:00,TSK-00099,OP-012,MC-002,on,yes,no,11.1,103.4,97.7,2429.0,3.05
2026-08-27T07:26:00,TSK-00099,OP-012,MC-002,on,yes,no,7.0,73.6,97.6,1978.0,2.45
2026-08-27T07:27:00,TSK-00099,OP-012,MC-002,on,yes,no,6.9,79.7,97.8,2257.0,4.49
2026-08-27T07:28:00,TSK-00099,OP-012,MC-002,on,yes,no,4.6,84.3,97.5,2049.0,4.15
2026-08-27T07:29:00,TSK-00099,OP-012,MC-002,on,yes,no,4.7,91.1,96.8,2001.0,1.91
2026-08-27T07:30:00,TSK-00099,OP-012,MC-002,on,yes,no,11.3,86.8,97.7,2126.0,1.15
2026-08-27T07:31:00,TSK-00099,OP-012,MC-002,on,yes,no,11.7,74.7,97.8,2314.0,3.42
2026-08-27T07:32:00,TSK-00099,OP-012,MC-002,on,yes,no,8.4,89.6,96.5,2332.0,4.55
2026-08-27T07:33:00,TSK-00099,OP-012,MC-002,on,yes,no,7.1,83.2,96.5,2141.0,2.27
2026-08-27T07:34:00,TSK-00099,OP-012,MC-002,on,yes,no,11.9,89.9,97.1,2113.0,4.77
2026-08-27T07:35:00,TSK-00099,OP-012,MC-002,on,yes,no,6.9,75.7,96.6,2323.0,2.01
2026-08-27T07:36:00,TSK-00099,OP-012,MC-002,on,yes,no,6.9,75.4,96.6,2206.0,1.79
2026-08-27T07:37:00,TSK-00099,OP-012,MC-002,on,yes,no,6.1,96.3,97.2,2146.0,3.53
2026-08-27T07:38:00,TSK-00099,OP-012,MC-002,on,yes,no,3.1,80.3,98.1,2252.0,2.39
2026-08-27T07:39:00,TSK-00099,OP-012,MC-002,on,yes,no,8.4,84.3,96.4,2067.0,1.56
2026-08-27T07:40:00,TSK-00099,OP-012,MC-002,on,yes,no,12.1,92.8,97.2,2438.0,4.43
2026-08-27T07:41:00,TSK-00099,OP-012,MC-002,on,yes,no,10.2,93.2,97.9,2314.0,4.39
2026-08-27T07:42:00,TSK-00099,OP-012,MC-002,on,yes,no,10.1,86.7,97.9,2238.0,4.05
2026-08-27T07:43:00,TSK-00099,OP-012,MC-002,on,yes,no,12.8,69.0,97.6,2007.0,0.59
2026-08-27T07:44:00,TSK-00099,OP-012,MC-002,on,yes,no,9.9,101.1,97.7,2157.0,2.65
2026-08-27T07:45:00,TSK-00099,OP-012,MC-002,on,yes,no,9.1,82.3,97.4,2450.0,3.47
2026-08-27T07:46:00,TSK-00099,OP-012,MC-002,on,yes,no,3.6,89.6,96.7,2431.0,1.85
2026-08-27T07:47:00,TSK-00099,OP-012,MC-002,on,yes,no,9.6,82.9,95.7,2253.0,4.59
2026-08-27T07:48:00,TSK-00099,OP-012,MC-002,on,yes,no,4.8,87.5,97.6,2339.0,4.0
2026-08-27T07:49:00,TSK-00099,OP-012,MC-002,on,yes,no,9.4,93.7,97.2,1992.0,5.39
2026-08-27T07:50:00,TSK-00099,OP-012,MC-002,on,yes,no,6.7,88.0,96.2,1967.0,4.05
2026-08-27T07:51:00,TSK-00099,OP-012,MC-002,on,yes,no,8.2,93.9,97.2,2222.0,4.05
2026-08-27T07:52:00,TSK-00099,OP-012,MC-002,idle,yes,no,0.5,97.7,96.3,2080.0,3.27
2026-08-27T07:53:00,TSK-00099,OP-012,MC-002,on,yes,no,10.1,73.9,95.6,2368.0,1.22
2026-08-27T07:54:00,TSK-00099,OP-012,MC-002,on,yes,no,9.2,89.1,96.4,2071.0,0.0
2026-08-27T07:55:00,TSK-00099,OP-012,MC-002,on,yes,no,3.0,84.0,96.5,2018.0,1.95
2026-08-27T07:56:00,TSK-00099,OP-012,MC-002,on,yes,no,0.0,91.1,95.6,2034.0,1.83
2026-08-27T07:57:00,TSK-00099,OP-012,MC-002,on,yes,no,7.9,96.3,97.0,1889.0,1.54
2026-08-27T07:58:00,TSK-00099,OP-012,MC-002,on,yes,no,4.5,81.2,96.2,2457.0,1.25
2026-08-27T07:59:00,TSK-00099,OP-012,MC-002,on,yes,no,7.0,74.8,95.9,2501.0,3.7
2026-08-27T08:00:00,TSK-00099,OP-012,MC-002,on,yes,no,4.4,89.3,96.7,2185.0,4.53
2026-08-27T08:01:00,TSK-00099,OP-012,MC-002,on,yes,no,8.6,88.1,95.6,2115.0,2.28
2026-08-27T08:02:00,TSK-00099,OP-012,MC-002,on,yes,no,4.6,98.2,96.8,2361.0,3.86
2026-08-27T08:03:00,TSK-00099,OP-012,MC-002,on,yes,no,3.4,80.4,95.0,2155.0,3.18
2026-08-27T08:04:00,TSK-00099,OP-012,MC-002,on,yes,no,2.3,84.2,96.6,2479.0,2.81
2026-08-27T08:05:00,TSK-00099,OP-012,MC-002,on,yes,no,9.0,91.5,95.7,1963.0,1.16
2026-08-27T08:06:00,TSK-00099,OP-012,MC-002,on,yes,no,11.3,75.1,96.1,2132.0,4.42
2026-08-27T08:07:00,TSK-00099,OP-012,MC-002,on,yes,no,7.7,62.4,96.1,2050.0,3.04
2026-08-27T08:08:00,TSK-00099,OP-012,MC-002,on,yes,no,13.4,81.3,95.8,2050.0,3.61
2026-08-27T08:09:00,TSK-00099,OP-012,MC-002,idle,yes,no,0.0,91.1,95.2,2225.0,3.1
2026-08-27T08:10:00,TSK-00099,OP-012,MC-002,on,yes,no,10.7,102.7,95.4,2260.0,3.74
2026-08-27T08:11:00,TSK-00099,OP-012,MC-002,on,yes,no,9.5,101.2,94.9,2221.0,1.96
2026-08-27T08:12:00,TSK-00099,OP-012,MC-002,on,yes,no,7.1,87.8,95.7,2176.0,1.6
2026-08-27T08:13:00,TSK-00099,OP-012,MC-002,on,yes,no,11.5,91.6,96.2,2383.0,2.79
2026-08-27T08:14:00,TSK-00099,OP-012,MC-002,on,yes,no,8.0,87.4,96.3,2134.0,2.58
2026-08-27T08:15:00,TSK-00099,OP-012,MC-002,on,yes,no,6.6,84.6,95.9,2353.0,1.74
2026-08-27T08:16:00,TSK-00099,OP-012,MC-002,on,yes,no,9.8,75.6,96.1,2213.0,1.86
2026-08-27T08:17:00,TSK-00099,OP-012,MC-002,on,yes,no,7.6,91.7,95.9,2184.0,3.9
2026-08-27T08:18:00,TSK-00099,OP-012,MC-002,on,yes,no,8.8,93.7,95.5,2530.0,3.86
2026-08-27T08:19:00,TSK-00099,OP-012,MC-002,on,yes,no,9.0,72.8,94.2,2397.0,1.64
2026-08-27T08:20:00,TSK-00099,OP-012,MC-002,on,yes,no,6.1,79.0,94.4,2132.0,2.2
2026-08-27T08:21:00,TSK-00099,OP-012,MC-002,on,yes,no,9.1,82.1,95.0,2036.0,2.81
2026-08-27T08:22:00,TSK-00099,OP-012,MC-002,on,yes,no,9.0,90.6,95.3,2214.0,5.3
2026-08-27T08:23:00,TSK-00099,OP-012,MC-002,on,yes,no,3.3,83.1,95.6,2274.0,0.96
2026-08-27T08:24:00,TSK-00099,OP-012,MC-002,on,yes,no,7.8,80.6,95.1,2005.0,0.29
2026-08-27T08:25:00,TSK-00099,OP-012,MC-002,on,yes,no,10.4,93.9,95.6,2276.0,3.34
2026-08-27T08:26:00,TSK-00099,OP-012,MC-002,on,yes,no,11.1,90.4,95.6,2125.0,2.14
2026-08-27T08:27:00,TSK-00099,OP-012,MC-002,on,yes,no,12.7,75.9,94.8,2311.0,4.14
2026-08-27T19:00:00,TSK-00100,OP-013,MC-007,on,yes,no,9.6,83.6,98.5,2207.0,1.59
2026-08-27T19:01:00,TSK-00100,OP-013,MC-007,on,yes,no,9.3,81.7,98.9,2264.0,2.46
2026-08-27T19:02:00,TSK-00100,OP-013,MC-007,on,yes,no,4.3,72.5,98.4,2173.0,0.68
