operator_id,date,tasks_completed,avg_idle_pct,avg_seatbelt_compliance_pct,total_unsafe_events,total_proximity_alerts,avg_overrun_min,total_engine_hours
OP-013,2026-09-13,1,10.7,100.0,0,3,-5.0,1.23
OP-013,2026-09-14,3,4.633333333333334,100.0,0,5,-9.0,3.32
OP-013,2026-09-15,1,8.6,100.0,0,0,-7.0,0.57
OP-013,2026-09-16,1,4.0,100.0,0,0,-14.0,0.4
OP-013,2026-09-17,1,0.0,100.0,0,0,-13.0,0.72
OP-013,2026-09-18,2,6.15,100.0,0,0,-12.5,3.52
OP-013,2026-09-19,1,14.3,100.0,0,0,-3.0,0.45
OP-013,2026-09-20,1,2.0,100.0,0,3,-26.0,0.82
OP-013,2026-09-21,2,2.8,100.0,0,1,-7.5,2.72
OP-013,2026-09-22,1,1.5,100.0,0,3,9.0,1.1
OP-014,2026-08-24,1,4.1,100.0,0,0,-32.0,1.2
OP-014,2026-08-25,1,4.8,100.0,0,0,-2.0,2.4
OP-014,2026-08-26,3,6.566666666666666,100.0,0,1,-11.666666666666666,5.18
OP-014,2026-08-27,1,0.0,100.0,0,0,-3.0,0.45
OP-014,2026-08-28,1,6.4,100.0,0,2,-12.0,1.55
OP-014,2026-08-29,1,3.4,100.0,0,0,3.0,0.95
OP-014,2026-08-30,1,4.5,100.0,0,2,15.0,1.82
OP-014,2026-08-31,3,6.7,100.0,0,4,-7.666666666666667,4.68
OP-014,2026-09-01,2,6.05,100.0,0,0,-3.5,3.08
OP-014,2026-09-02,2,4.050000000000001,100.0,0,1,-12.0,2.9
OP-014,2026-09-03,3,8.4,100.0,0,2,4.666666666666667,4.03
OP-014,2026-09-04,3,3.233333333333333,100.0,0,1,-0.3333333333333333,4.83
OP-014,2026-09-05,1,6.3,100.0,0,0,1.0,1.83
OP-014,2026-09-06,3,3.266666666666666,100.0,0,4,7.666666666666667,4.53
OP-014,2026-09-07,1,1.9,0.0,1,0,-11.0,0.87
OP-014,2026-09-08,1,4.7,100.0,0,0,-7.0,1.42
OP-014,2026-09-09,1,4.5,100.0,0,0,-36.0,1.45
OP-014,2026-09-10,1,1.2,100.0,1,2,-8.0,1.33
OP-014,2026-09-11,2,5.300000000000001,100.0,0,2,-9.5,2.77
OP-014,2026-09-12,1,4.1,100.0,0,0,11.0,2.02
OP-014,2026-09-13,1,4.8,100.0,0,1,13.0,1.73
OP-014,2026-09-14,1,3.4,100.0,0,1,-3.0,0.47
OP-014,2026-09-15,1,4.7,100.0,0,0,6.0,1.75
OP-014,2026-09-16,1,6.2,100.0,0,0,-29.0,1.32
OP-014,2026-09-17,1,6.4,100.0,0,1,-1.0,1.28
OP-014,2026-09-18,3,3.233333333333333,66.66666666666667,3,3,6.333333333333333,5.45
OP-014,2026-09-19,2,6.3,100.0,0,4,5.5,3.45
OP-014,2026-09-20,3,3.966666666666667,100.0,0,1,7.0,4.6
OP-014,2026-09-21,1,4.0,100.0,0,2,15.0,1.65
OP-014,2026-09-22,2,4.85,100.0,0,2,0.5,4.08
OP-015,2026-08-24,3,5.666666666666667,100.0,1,1,-5.0,5.27
OP-015,2026-08-25,1,3.4,100.0,0,0,-41.0,2.4
OP-015,2026-08-26,3,2.6,100.0,0,5,-4.666666666666667,5.0
OP-015,2026-08-27,3,2.4666666666666663,100.0,0,1,20.0,6.13
OP-015,2026-08-28,2,6.25,100.0,0,2,-0.5,2.92
OP-015,2026-08-29,1,2.3,100.0,0,0,16.0,1.45
OP-015,2026-08-30,1,7.5,100.0,0,0,4.0,1.1
OP-015,2026-08-31,3,4.866666666666666,100.0,1,3,4.0,4.75
OP-015,2026-09-01,3,4.633333333333334,100.0,0,3,0.6666666666666666,3.72
OP-015,2026-09-02,1,5.4,100.0,0,0,18.0,2.13
OP-015,2026-09-03,2,6.25,100.0,0,2,-0.5,2.58
OP-015,2026-09-04,3,4.8999999999999995,100.0,0,6,-10.333333333333334,5.0
OP-015,2026-09-05,1,8.3,100.0,0,1,6.0,2.18
OP-015,2026-09-06,3,6.033333333333334,100.0,1,5,-1.0,3.78
OP-015,2026-09-07,3,2.566666666666667,100.0,0,1,2.0,3.02
OP-015,2026-09-08,3,4.2,100.0,0,1,22.666666666666668,5.7
OP-015,2026-09-09,1,1.7,100.0,1,2,-12.0,0.95
OP-015,2026-09-10,3,2.966666666666667,100.0,1,2,-3.6666666666666665,2.58
OP-015,2026-09-11,2,3.8000000000000003,100.0,0,1,-2.5,2.08
OP-015,2026-09-12,2,3.55,100.0,0,0,-10.5,3.23
OP-015,2026-09-13,1,7.8,100.0,0,0,-2.0,1.68
OP-015,2026-09-14,2,5.8500000000000005,100.0,0,3,6.5,3.27
OP-015,2026-09-15,2,5.9,100.0,0,1,5.0,3.55
OP-015,2026-09-16,3,5.433333333333334,100.0,0,3,11.333333333333334,5.0
OP-015,2026-09-17,3,6.3,100.0,0,0,3.6666666666666665,5.4
OP-015,2026-09-18,2,6.7,100.0,0,1,5.0,2.75
OP-015,2026-09-19,1,5.8,100.0,0,0,2.0,1.42
OP-015,2026-09-20,1,1.3,100.0,0,2,-26.0,1.25
OP-015,2026-09-21,3,4.3999999999999995,100.0,0,1,-8.666666666666666,2.5
OP-015,2026-09-22,1,3.3,100.0,0,1,-15.0,1.52
